Wavelength (nm),Position (mm),Counts
655,66.82520925000006,18920.0
655,66.36019875000005,18380.0
655,65.88618712500006,18380.0
655,65.40022162500006,17960.0
655,64.92020925000006,18080.0
655,64.44919800000005,17380.0
655,63.96318487500007,17340.0
655,63.486220500000066,17340.0
655,63.00320775000005,17520.0
655,62.532196500000055,17940.0
655,62.049183750000054,18440.0
655,61.566218625000054,18580.0
655,61.077205125000056,18580.0
655,60.600193125000054,18100.0
655,60.12618150000006,18160.0
655,59.631214875000055,17060.0
655,59.169204750000056,17260.0
655,58.69219275000005,17260.0
655,58.20918000000005,17880.0
655,57.72921525000005,17980.0
655,57.258204000000056,18520.0
655,56.77819162500005,18200.0
655,56.298179250000054,18200.0
655,55.81821450000005,17360.0
655,55.34120250000005,17320.0
655,54.85518937500005,18020.0
655,54.37222425000005,18860.0
655,53.89221187500005,18860.0
655,53.40919912500005,18680.0
655,52.93818787500005,17820.0
655,52.44322125000004,18120.0
655,51.975210375000046,19140.0
655,51.495198000000045,19140.0
655,51.00918487500005,19320.0
655,50.53522087500005,18840.0
655,50.061209250000054,18760.0
655,49.59019800000004,19200.0
655,49.101184500000045,19200.0
655,48.62121975000005,18600.0
655,48.15320887500005,18020.0
655,47.66119500000004,18780.0
655,47.17518187500004,18660.0
655,46.70121787500004,18660.0
655,46.221205500000046,18800.0
655,45.74719387500004,18540.0
655,45.26118075000004,18960.0
655,44.78721675000004,19560.0
655,44.30720437500004,19560.0
655,43.80918975000004,19260.0
655,43.350180000000044,17700.0
655,42.86721487500004,17560.0
655,42.39020287500004,17640.0
655,41.90719012500004,17640.0
655,41.427225375000035,19200.0
655,40.94721300000004,18700.0
655,40.47020100000004,18940.0
655,39.98718825000003,18260.0
655,38.59339500000004,18360.0
655,38.14486275000004,19220.0
655,37.71990487500003,19480.0
655,37.30999650000003,19480.0
655,36.912708750000036,19600.0
655,36.52832737500004,20020.0
655,36.166139250000036,19720.0
655,35.81666700000003,19240.0
655,35.476053000000036,19240.0
655,35.157013125000034,19820.0
655,34.851165375000036,18820.0
655,34.562319750000036,19280.0
655,34.28523750000003,19920.0
655,34.02353812500003,19920.0
655,33.781793625000034,19680.0
655,33.55347937500004,20660.0
655,33.33769050000003,20960.0
655,33.13609387500003,19720.0
655,32.95016587500003,19720.0
655,32.77390575000003,20000.0
655,32.608170750000035,19100.0
655,32.49520425000003,19060.0
655,32.37366525000003,19480.0
655,32.265127875000026,19480.0
655,32.17040175000003,19300.0
655,32.09610675000003,19820.0
655,32.03281312500003,20240.0
655,31.98609300000003,20800.0
655,31.951850625000027,20800.0
655,31.921037250000026,20560.0
655,31.88927137500003,20320.0
655,31.85702925000003,20120.0
655,31.825453875000026,20300.0
655,31.793449875000032,20300.0
655,31.76144587500003,20060.0
655,31.72687012500003,20780.0
655,31.697437875000034,19880.0
655,31.66543387500003,20420.0
655,31.63323937500003,20420.0
655,31.60123537500003,19660.0
655,31.570041000000028,21060.0
655,31.53803700000003,20440.0
655,31.505461500000035,18860.0
655,31.47326700000003,18860.0
655,31.44145350000003,18880.0
655,31.40964000000003,19100.0
655,31.37787412500003,19840.0
655,31.345441500000028,20780.0
655,31.31405662500003,20780.0
655,31.282243125000033,20160.0
655,31.24904850000003,19620.0
655,31.21785412500003,19220.0
655,31.18623112500003,19100.0
655,31.154036625000032,19100.0
655,31.122270750000027,19740.0
655,31.09045725000003,20040.0
655,31.05845325000003,20940.0
655,31.026068250000026,21080.0
655,30.99406425000003,21080.0
655,30.96306037500003,20920.0
655,30.93067537500003,20960.0
655,30.89824275000003,20480.0
655,30.86685787500003,19860.0
655,30.83547300000003,19860.0
655,30.803469000000028,19560.0
655,30.770464875000027,20600.0
