Wavelength (nm),Power (mW),Position (mm)
660,0.058761328499999994,56.47334400000005
660,0.06571485569999999,55.47331425000005
660,0.0738563758,54.477332625000045
660,0.0816735192,53.417343000000045
660,0.08657748550000001,52.46531925000005
660,0.114014329,51.92334675000005
660,0.119671975,49.56733800000004
660,0.127763022,49.05732187500004
660,0.140193617,48.41933737500005
660,0.156517664,47.50131787500005
660,0.16673794,46.45733025000005
660,0.179209077,45.85530262500004
660,0.19364725400000002,45.21131737500004
660,0.21506113999999998,44.48732212500004
660,0.227410623,43.48333950000004
660,0.25081177600000004,42.49531125000004
660,0.267480558,42.01734675000004
660,0.294207333,41.36131237500004
660,0.318399369,40.49334675000004
660,0.34050273799999997,39.777304875000034
660,0.363984989,39.13131937500003
660,0.40663027900000004,38.47133212500003
660,0.452418695,37.43534550000004
660,0.48332283,36.47732100000003
660,0.533937477,35.48934037500003
660,0.590067822,34.53731662500003
660,0.641108258,34.01934712500003
660,0.694866118,33.37731450000003
660,0.77243062,32.48334562500003
660,0.865203794,31.473314625000032
660,1.1285181400000002,30.46933200000003
660,1.1791177099999999,28.12532475000003
660,1.25461235,27.607307625000026
660,1.34872785,26.977324125000024
660,1.49182335,26.337339375000024
660,1.64261018,25.375314375000023
660,1.83650793,24.487346250000023
660,2.0700756,23.48531625000002
660,2.38844845,22.48533412500002
660,2.54935515,21.48987637500002
660,2.73657357,21.059013000000018
660,2.97297491,20.591002125000017
660,3.1014978899999996,20.07879525000002
660,3.3285890200000003,19.62369075000002
660,3.5913023199999996,19.14096375000002
660,3.66436807,19.04571375000002
660,3.70262144,18.948177750000017
660,3.7366242599999997,18.884788875000016
660,3.78297339,18.821590500000017
660,3.83822783,18.744771375000017
660,3.87162366,18.649616625000018
660,3.93072423,18.551604375000018
660,3.9898245599999997,18.455973375000017
660,4.0321257,18.40458600000002
660,4.075236619999999,18.34057800000002
660,4.12016874,18.277808250000017
660,4.1624703400000005,18.212990625000018
660,4.23290487,18.149411250000018
660,4.3079950799999995,18.04939875000002
660,4.37883474,17.94519525000002
660,4.421742630000001,17.849421375000016
660,4.50027362,17.752409250000017
660,4.55431361,17.702403000000015
660,4.6374998100000004,17.63820450000002
660,4.73019807,17.546621625000014
660,4.832813979999999,17.450990625000017
660,4.92713135,17.347215750000014
660,5.03015192,17.251203750000016
660,5.0793346,17.14419037500002
660,5.1390430899999995,17.094184125000016
660,5.215346810000001,17.031176250000016
660,5.263922740000001,16.951594875000016
660,5.32990415,16.903207875000017
660,5.42321056,16.839199875000016
660,5.5235992199999995,16.746378750000016
660,5.63309714,16.650604875000017
660,5.70090069,16.548592125000013
660,5.76971658,16.486393875000015
660,5.85067552,16.423005000000014
660,5.95895853,16.345614375000014
660,6.018463519999999,16.250412000000015
660,6.13261713,16.155400125000014
660,6.21134974,16.101393375000015
660,6.32590707,16.037623500000013
660,6.40970003,15.943611750000013
660,6.48944499,15.878222625000014
660,6.574857509999999,15.814595625000015
660,6.70661824,15.748825500000015
660,6.84647541,15.648813000000015
660,6.97682006,15.545419125000015
660,7.04765972,15.449788125000014
660,7.18427869,15.348823125000015
660,7.27535831,15.302388750000015
660,7.40772625,15.238809375000015
660,7.543738,15.144607125000014
660,7.6925004800000005,15.050023875000015
660,7.837823589999999,14.949820875000015
660,7.995896040000001,14.849808375000014
660,8.06794968,14.744223750000014
660,8.1590293,14.694789000000014
660,8.276825769999999,14.632828875000014
660,8.34584329,14.549389875000015
660,8.44076835,14.503003125000014
660,8.580828089999999,14.439614250000014
660,8.72432813,14.345602500000014
660,8.885234590000001,14.249828625000013
660,8.97833891,14.148625500000014
660,9.51948483,14.085189000000014
660,9.4952099,13.885592625000013
660,9.572080340000001,13.833395625000014
660,9.65906866,13.768387500000014
660,9.76628438,13.703808000000013
660,9.92407277,13.640419125000014
660,10.0697242,13.546407375000014
660,10.2416752,13.449823875000012
660,10.334731099999999,13.346811000000013
660,10.4379002,13.288803750000012
660,10.561301400000001,13.225033875000012
660,10.646263099999999,13.143595125000013
660,10.7716853,13.053012375000012
660,10.8546279,13.001005875000013
660,10.949705699999999,12.937998000000013
660,10.992188,12.851225250000013
660,11.0407379,12.808791375000013
660,11.0811954,12.745212000000013
660,11.1095188,12.680632500000012
660,11.127723399999999,12.617005500000012
660,11.149976400000002,12.549425625000012
660,11.1600924,12.451413375000012
660,11.162114299999999,12.342209250000012
660,11.1702057,12.253626750000011
660,11.1742513,12.200620125000011
660,11.162114299999999,12.135993000000012
660,11.154023,12.07322325000001
660,11.1398613,12.008596125000011
660,11.16616,11.945207250000012
660,11.1641381,11.853005250000011
660,11.1418851,11.752230750000011
660,11.1418851,11.652599250000012
660,11.145930700000001,11.54739562500001
660,11.145930700000001,11.497818000000011
660,11.1418851,11.433429000000011
660,11.154023,11.34603712500001
660,11.1479526,11.252025375000011
660,11.149976400000002,11.209829625000012
660,11.1418851,11.144202375000011
660,11.1560468,11.05223850000001
660,11.1560468,10.952416500000009
660,11.1479526,10.89021825000001
660,11.158068700000001,10.82582925000001
660,11.145930700000001,10.74520012500001
660,11.154023,10.65542700000001
660,11.145930700000001,10.603420500000011
660,11.1560468,10.53803137500001
660,11.135815599999999,10.45202062500001
660,11.1378394,10.410825000000012
660,11.149976400000002,10.34643600000001
660,11.1418851,10.28080875000001
660,11.1418851,10.21922962500001
660,11.1337937,10.150030500000009
660,11.131769,10.05301837500001
660,11.143907,9.94843387500001
665,0.000738215817,99.9934500000001
665,0.000736614027,99.9232983750001
665,0.000731808655,99.82542900000009
665,0.0007466251190000001,99.6476448750001
665,0.00077245403,99.35837062500009
665,0.000797682276,98.8583557500001
665,0.000826114047,98.54941237500009
665,0.000876770798,98.08911675000009
665,0.000947249589,97.37983762500009
665,0.00100331226,96.42933787500009
665,0.0010635795899999999,95.7373466250001
665,0.0011296537,95.1133162500001
665,0.00123457096,94.38132000000009
665,0.0013599111500000002,93.4033406250001
665,0.0014253842,92.41731262500008
665,0.0015659416,91.4593357500001
665,0.00166445193,90.9353178750001
665,0.0017649642800000001,90.32133637500009
665,0.0018734856399999999,89.67130275000008
665,0.00199121723,89.02531725000009
665,0.0021956459499999996,88.39933425000008
665,0.00242310034,87.40930575000009
665,0.0026617669800000003,86.38932112500008
665,0.00293066819,85.44334575000008
665,0.00306942297,84.40931175000007
665,0.00327305111,83.91134475000007
665,0.0035707837499999997,83.27131237500008
665,0.00392417951,82.38134400000008
665,0.00431021135,81.41531850000008
665,0.00476491959,80.42933812500009
665,0.00527649217,79.42730812500008
665,0.0056449039199999995,78.38532075000008
665,0.0059011908900000005,77.84530087500008
665,0.006492652119999999,77.20531612500008
665,0.00687307738,76.42331362500008
665,0.00759128079,75.46933725000008
665,0.00812567851,74.96332162500006
665,0.0111193149,74.32333687500008
665,0.0118115804,71.48931600000007
665,0.0126021678,70.77932250000006
665,0.013535222000000001,70.14733875000006
665,0.015194652400000001,69.44734650000007
665,0.016043432,68.40331125000007
665,0.0171510565,67.91134500000007
665,0.0187462774,67.28131387500007
665,0.020750834699999998,66.39334575000007
665,0.0232068724,65.44332225000007
665,0.0257993579,64.38933337500006
665,0.028799177000000002,63.441310125000065
665,0.030462621,62.387321250000056
665,0.0325053043,61.84134825000006
665,0.0353787073,61.21931812500006
665,0.037401328899999996,60.431314875000055
665,0.0416030816,59.47533825000006
665,0.044608918000000004,58.96732237500005
665,0.0490012935,58.32333712500005
665,0.0546618176,57.431320875000054
665,0.0586909991,56.43133875000005
665,0.0628124908,55.77730462500005
665,0.06845093590000001,55.12331812500005
665,0.0760538242,54.38332087500005
665,0.0804502124,53.39734050000005
665,0.112328191,52.43331525000005
665,0.11859041099999999,49.90333237500005
665,0.126739324,49.38531525000005
665,0.13539003,48.72732825000005
665,0.144823513,48.101345250000044
665,0.16230555800000002,47.43730987500004
665,0.178743896,46.35531750000004
665,0.190264778,45.44334637500004
665,0.210476501,44.42531437500004
665,0.224967924,43.91534587500004
665,0.24000127500000001,43.297316250000044
665,0.256479776,42.66733275000004
665,0.273460028,42.01934700000004
665,0.302824192,41.38731562500004
665,0.337025587,40.43133900000004
665,0.376184558,39.44331075000004
665,0.398001983,38.395322625000034
665,0.425339007,37.861303500000034
665,0.465541671,37.23132000000003
665,0.492657884,36.403311750000036
665,0.526397605,35.94530212500003
665,0.5790243159999999,35.29531612500003
665,0.649514492,34.38934575000003
665,0.71265857,33.43532175000003
665,0.761652424,32.43533962500003
665,0.819959329,31.78730625000003
665,1.11759501,31.15532250000003
665,1.1612674,28.38130912500003
665,1.23438844,27.953303250000026
665,1.3664068,27.291315750000027
665,1.51865871,26.381344875000025
665,1.62463437,25.385315625000022
665,1.74503343,24.74133037500002
665,1.8814592600000002,24.12130050000002
665,2.13547982,23.431309500000022
665,2.4351757000000003,22.383321375000023
665,2.59003183,21.48816187500002
665,2.8861218600000003,20.74173525000002
665,3.06962593,20.37064125000002
665,3.23990779,19.99430850000002
665,3.56945279,19.30684162500002
665,3.65639711,19.15525125000002
665,3.7355280900000003,19.047142500000017
665,3.7948261,18.942415125000018
665,3.85172013,18.83921175000002
665,3.88116902,18.744390375000016
665,3.92223662,18.693384000000016
665,3.9727203500000003,18.63061425000002
665,4.00056643,18.544174875000017
665,4.04043216,18.500788500000017
665,4.10453882,18.437018625000018
665,4.17184969,18.342387750000018
665,4.24356852,18.245185125000017
665,4.28663986,18.14522025000002
665,4.3317144700000005,18.08597475000002
665,4.38720686,18.02258587500002
665,4.426872360000001,17.944195125000018
665,4.50159563,17.846421000000017
665,4.5546833399999995,17.797986375000015
665,4.63601854,17.734216500000016
665,4.724765199999999,17.64101437500002
665,4.79307864,17.546193000000017
665,4.85538132,17.479184625000016
665,4.92529711,17.414986125000016
665,5.03027113,17.345215500000016
665,5.0797523,17.240011875000015
665,5.17330738,17.146000125000015
665,5.2672624599999995,17.049988125000016
665,5.33297239,16.998791250000018
665,5.39727835,16.934783250000017
665,5.46338782,16.871823000000013
665,5.53109962,16.807386375000014
665,5.63427014,16.74418800000002
665,5.7468568,16.645604250000016
665,5.86144673,16.543210500000015
665,5.91493491,16.440388125000013
665,6.02171104,16.347614625000016
665,6.09523337,16.295798625000014
665,6.19820412,16.231600125000018
665,6.326416040000001,16.144017750000014
665,6.44681556,16.039385625000016
665,6.5802359,15.943802250000013
665,6.70904992,15.841599000000015
665,6.79018348,15.744205875000015
665,6.87151868,15.685008000000014
665,6.98270276,15.623809875000013
665,7.0508155,15.544609500000014
665,7.14216661,15.496984500000016
665,7.26737315,15.432214500000015
665,7.41742179,15.343822500000016
665,7.55424844,15.240619125000014
665,7.65421381,15.145607250000014
665,7.74917053,15.079599000000014
665,7.859554140000001,15.016829250000015
665,8.01521074,14.945010750000014
665,8.09053518,14.840807250000015
665,8.23157001,14.746605000000013
665,8.32492393,14.697217875000014
665,8.4519349,14.632590750000015
665,8.51363596,14.545389375000013
665,8.61019641,14.505384375000013
665,8.75824038,14.440804875000014
665,9.43028275,14.344602375000013
665,9.39223915,14.060995500000013
665,9.48634837,13.989605625000014
665,9.6204998,13.928788500000012
665,9.67656542,13.843825500000012
665,9.78068262,13.801010625000012
665,9.95688513,13.737812250000012
665,10.0569995,13.641800250000014
665,10.1591153,13.577220750000013
665,10.275247499999999,13.512212625000013
665,10.4494467,13.445204250000012
665,10.6196413,13.344620250000013
665,10.707740699999999,13.241607375000013
665,10.8499033,13.149834000000013
665,10.940006,13.096208250000013
665,11.040120400000001,13.033200375000012
665,11.1061959,12.970621125000012
665,11.1802798,12.90680362500001
665,11.2503599,12.840604875000013
665,11.2984162,12.744402375000012
665,11.3404617,12.646199625000012
665,11.3664921,12.54223425000001
665,11.3725001,12.442412250000013
665,11.378506199999999,12.394025250000011
665,11.3845142,12.330017250000012
665,11.3845142,12.245816250000011
665,11.3925226,12.203191875000012
665,11.3865146,12.137802750000011
665,11.3765048,12.042219375000013
665,11.390519300000001,11.94620737500001
665,11.3765048,11.84219437500001
665,11.3704968,11.785996875000011
665,11.3865146,11.722608000000012
665,11.3404617,11.63859750000001
665,11.3664921,11.549014875000012
665,11.3664921,11.49819900000001
665,11.3725001,11.434810125000011
665,11.3644917,11.346799125000011
665,11.368495399999999,11.24159550000001
665,11.3725001,11.178635250000012
665,11.3885179,11.11519875000001
665,11.3805095,11.04499950000001
665,11.378506199999999,10.94441550000001
665,11.378506199999999,10.84240275000001
665,11.374501500000001,10.75143900000001
665,11.3664921,10.699432500000011
665,11.368495399999999,10.63499587500001
665,11.3624875,10.57141650000001
665,11.3725001,10.507218000000009
665,11.3805095,10.436399625000009
665,11.3765048,10.34362612500001
665,11.378506199999999,10.24604250000001
665,11.3704968,10.145601375000009
665,11.3765048,10.04301712500001
665,11.368495399999999,9.995201625000009
670,0.000767606082,99.9932595000001
670,0.000769983842,99.94011000000009
670,0.000778900358,99.8028547500001
670,0.0007923741799999999,99.4851960000001
670,0.000813179554,99.2642160000001
670,0.000849440198,98.93403187500009
670,0.000893032279,98.3637225000001
670,0.000970309088,97.65325275000009
670,0.00104936919,96.7347093750001
670,0.0011468565599999998,95.74134712500009
670,0.00120550771,94.6813098750001
670,0.00128001034,94.1333366250001
670,0.00138126302,93.49930500000009
670,0.0014450656600000001,92.70334837500009
670,0.00158317312,91.7833286250001
670,0.00168601082,91.26531150000008
670,0.0018340256199999999,90.62332650000009
670,0.00201493231,89.72931000000008
670,0.0021461046300000003,88.68732262500008
670,0.00229293073,88.05133837500009
670,0.00246313743,87.42730800000008
670,0.00270229907,86.66730825000009
670,0.00284793646,85.71933262500008
670,0.00311681993,84.74130562500008
670,0.0034231529799999996,83.77932825000008
670,0.00364329276,83.25731062500009
670,0.0038763118900000003,82.62132637500008
670,0.004122606700000001,81.99734362500008
670,0.00438178085,81.35731125000008
670,0.0048268161700000005,80.70332475000008
670,0.00531148044,79.71534412500007
670,0.00595248139,78.67730962500008
670,0.0061615242,77.72333325000007
670,0.0069307257,76.72730400000007
670,0.007413804269999999,76.21733550000006
670,0.00816378542,75.58930462500008
670,0.0109860221,74.65733100000007
670,0.0115459989,71.94332512500007
670,0.0122807232,71.43130875000006
670,0.0136667677,70.79732475000007
670,0.014486879099999999,69.73333462500005
670,0.016133053600000002,68.68534650000007
670,0.017280812200000002,68.24933962500006
670,0.0184682831,67.59330525000007
670,0.0196914971,66.95732100000006
670,0.0210636426,66.32733750000007
670,0.023321426899999997,65.68730512500007
670,0.0259882709,64.71532650000006
670,0.0290324078,63.73934737500006
670,0.032007043,62.69131162500007
670,0.0338815807,61.741335750000054
670,0.0363121253,61.17331237500006
670,0.039626324000000004,60.571332375000054
670,0.0417272313,59.725321875000056
670,0.044822994799999995,59.28931500000006
670,0.049368351,58.64532975000006
670,0.0549343749,57.721309500000054
670,0.061225196999999995,56.72132737500005
670,0.0652840463,55.713344250000056
670,0.0701471145,55.12131787500005
670,0.0765650184,54.485333625000045
670,0.0807628749,53.69733037500006
670,0.110844383,52.735305375000046
670,0.11851146,50.36734275000005
670,0.12701276900000003,49.697306625000046
670,0.135692841,49.05732187500004
670,0.14600167900000002,48.41133637500005
670,0.162189957,47.687341125000046
670,0.17887477599999999,46.689311625000045
670,0.189997954,45.74133600000004
670,0.210655373,44.76730950000004
670,0.22513540199999998,44.24533950000004
670,0.240251073,43.61330812500004
670,0.256419444,42.98132437500004
670,0.273640559,42.34333987500004
670,0.302461616,41.69730675000004
670,0.337201782,40.72532812500003
670,0.37595426,39.73334700000004
670,0.41669301599999997,38.685311250000034
670,0.439118245,37.70333137500004
670,0.470998144,37.20531675000004
670,0.5194437110000001,36.583334250000036
670,0.54310041,35.71332075000004
670,0.581018627,35.29731637500004
670,0.643765496,34.65533137500004
670,0.7139807570000001,33.72731062500004
670,0.789797399,32.72532825000003
670,0.8472010959999999,31.727346375000028
670,1.10758014,31.11131700000003
670,1.15654839,28.771310250000024
670,1.2318841200000001,28.26934275000003
670,1.36134273,27.615308625000026
670,1.5122125599999998,26.669333250000022
670,1.6164929799999999,25.699307250000025
670,1.73504767,25.075324500000022
670,1.87065231,24.431339250000025
670,2.11668294,23.727346500000024
670,2.2610107000000004,22.673310000000022
670,2.56730989,21.76405350000002
670,2.86746374,20.97224025000002
670,3.06611205,20.591002125000017
670,3.24929692,20.18204625000002
670,3.41206207,19.83571725000002
670,3.7254984500000004,19.214639625000018
670,3.82363331,19.087147500000018
670,3.8852896500000003,18.97318087500002
670,3.91542399,18.870787125000017
670,3.9745029100000004,18.777204000000015
670,4.01375722,18.723578250000017
670,4.06728499,18.66118950000002
670,4.13488876,18.573607125000017
670,4.19932045,18.46878450000002
670,4.2697005,18.373201125000016
670,4.33988171,18.270807375000018
670,4.38528135,18.174795375000016
670,4.43127565,18.114406875000018
670,4.48936364,18.054780375000018
670,4.52782447,17.973579750000017
670,4.60434984,17.879615625000017
670,4.65906737,17.829799875000017
670,4.74015251,17.765410875000015
670,4.832339940000001,17.67078000000002
670,4.89736674,17.576006250000017
670,4.9645733100000005,17.510998125000018
670,5.0347554500000005,17.447180625000016
670,5.14339749,17.375981250000017
670,5.19296061,17.268777375000017
670,5.29069826,17.175003750000016
670,5.355923440000001,17.126807250000013
670,5.44573134,17.061608625000016
670,5.519085100000001,16.974407250000016
670,5.58807701,16.902588750000017
670,5.6574652,16.839390375000015
670,5.76769328,16.773191625000017
670,5.87950647,16.672988625000016
670,5.99647593,16.574785875000014
670,6.04960788,16.471392000000016
670,6.16082689,16.379618625000017
670,6.23497274,16.327421625000014
670,6.34143408,16.262985000000015
670,6.39278116,16.175402625000014
670,6.472677460000001,16.135397625000017
670,6.59876596,16.069818000000012
670,6.72703423,15.973186875000014
670,6.86323363,15.874793625000015
670,6.947094109999999,15.774400125000014
670,7.03095552,15.713583000000014
670,7.14356266,15.655004250000013
670,7.21394131,15.574422750000014
670,7.30533618,15.526797750000016
670,7.43499212,15.463789875000014
670,7.58725079,15.373016625000014
670,7.73217203,15.269622750000016
670,7.83110037,15.174610875000015
670,7.930623370000001,15.111984000000014
670,8.04461725,15.048404625000014
670,8.208176120000001,14.973014250000013
670,8.27697013,14.868429750000015
670,8.420702069999999,14.777608875000015
670,8.51645786,14.727412125000015
670,8.64968356,14.663785125000015
670,8.76288582,14.575583625000013
670,9.336357,14.504193750000013
670,9.31852218,14.281023000000014
