Wavelength (nm),Position (mm),Counts
655,29.65103925000003,197940.0
655,29.620464000000027,198260.0
655,29.58784087500003,195140.0
655,29.556646500000028,197580.0
655,29.52445200000003,197580.0
655,29.491447875000027,198420.0
655,29.459872500000028,199700.0
655,29.427249375000027,201000.0
655,29.395245375000027,200600.0
655,29.363860500000026,200600.0
655,29.332237500000026,202740.0
655,29.300852625000026,203660.0
655,29.268658125000027,206080.00000000003
655,29.23703512500003,209580.00000000003
655,29.204459625000027,209580.00000000003
655,29.173074750000026,211440.0
655,29.14107075000003,211800.0
655,29.108447625000025,214040.0
655,29.07687225000003,214119.99999999997
655,29.045058750000027,214119.99999999997
655,29.01324525000003,214660.0
655,28.98005062500003,213360.0
655,28.949237250000028,215200.0
655,28.917471375000027,213640.0
655,28.885276875000027,213640.0
655,28.853034750000027,215100.0
655,28.82126887500003,217219.99999999997
655,28.789455375000028,219880.00000000003
655,28.75788000000003,222840.0
655,28.725637875000025,222840.0
655,28.693681500000025,223840.0
655,28.661058375000028,222440.0
655,28.629864000000026,223660.0
655,28.598050500000028,224040.0
655,28.565046375000026,224040.0
655,28.533042375000026,225440.0
655,28.501276500000028,226560.0
655,28.470272625000025,226620.0
655,28.436458875000028,226960.0
655,28.406264625000027,226960.0
655,28.374070125000024,228460.0
655,28.341447000000027,232560.0
655,28.310062125000027,229140.0
655,28.278439125000027,228300.0
655,28.24605412500003,228300.0
655,28.214669250000025,231220.0
655,28.182855750000027,231660.0
655,28.150851750000026,233000.0
655,28.119038250000028,233220.0
655,28.08684375000003,233220.0
655,28.054839750000024,237840.0
655,28.022883375000028,239060.0
655,27.99106987500003,241320.0
655,27.958875375000027,242120.0
655,27.927061875000028,242120.0
655,27.894438750000027,241200.0
655,27.862244250000025,241660.0
655,27.830668875000026,241300.0
655,27.798855375000024,248160.0
655,27.767280000000024,248160.0
655,27.735276000000027,248620.0
655,27.70227187500003,247220.0
655,27.67145850000003,249640.0
655,27.638073375000026,253180.0
655,27.604878750000026,253180.0
655,27.575065500000026,253100.0
655,27.543871125000024,253800.0
655,27.511057500000025,255040.0
655,27.47948212500003,257560.0
655,27.448049625000024,257560.0
655,27.415664625000026,257020.0
655,27.383660625000026,260420.0
655,27.350847000000027,260940.0
655,27.319462125000026,261180.0
655,27.287648625000024,261180.0
655,27.255882750000026,258740.0
655,27.224069250000024,261560.0
655,27.192065250000027,262940.0
655,27.158442000000026,263960.0
655,27.127676250000025,263960.0
655,27.095862750000027,265720.0
655,27.064049250000025,269400.0
655,27.030283125000025,274400.0
655,26.999041125000026,275740.0
655,26.967656250000026,275740.0
655,26.936271375000025,274320.0
655,26.90488650000003,274880.0
655,26.872644375000025,281440.0
655,26.840449875000026,284320.0
655,26.808445875000025,284320.0
655,26.776251375000026,285680.0
655,26.744866500000025,281860.0
655,26.712481500000024,283160.0
655,26.680477500000023,283680.0
655,26.649283125000025,283680.0
655,26.616660000000024,291600.0
655,26.584465500000025,295020.0
655,26.553461625000025,290920.0
655,26.521076625000024,288000.0
655,26.488072500000026,288000.0
655,26.457259125000025,289800.0
655,26.425064625000026,298000.0
655,26.392489125000026,301340.0
655,26.361247125000023,299900.0
655,26.329671750000028,299900.0
655,26.297667750000024,300980.0
655,26.265854250000025,303180.0
655,26.232850125000027,305980.0
655,26.200846125000023,307620.0
655,26.170080375000026,307620.0
655,26.137647750000024,310100.0
655,26.106262875000027,308700.0
655,26.073258750000026,311440.0
655,26.041445250000024,312300.0
655,26.009060250000026,312300.0
655,25.977484875000027,310760.0
655,25.946481000000023,310720.0
655,25.914286500000024,314900.0
655,25.882473000000022,320920.0
655,25.850469000000025,320920.0
655,25.817655375000026,322480.0
655,25.786080000000023,323080.0
655,25.754076000000026,324540.0
655,25.721881500000027,328060.0
655,25.690449000000026,328060.0
655,25.657683000000024,331820.0
655,25.62648862500002,329320.0
655,25.594675125000023,332540.0
655,25.562052000000023,332880.0
655,25.530476625000023,332880.0
655,25.498472625000026,332900.0
655,25.465468500000025,335620.0
655,25.433083500000023,333420.0
655,25.401889125000025,336140.0
655,25.370885250000022,336140.0
655,25.338452625000023,340660.0
655,25.306448625000023,344180.0
655,25.275063750000026,346060.0
655,25.243059750000022,346700.0
655,25.211246250000023,346700.0
655,25.179289875000023,346880.0
655,25.14685725000002,350420.0
655,25.114853250000024,353800.0
655,25.082849250000024,357840.0
655,25.051654875000022,357840.0
655,25.019650875000025,356260.0
655,24.987456375000022,357900.0
655,24.955261875000023,362200.0
655,24.922257750000025,361360.0
655,24.890491875000023,361360.0
655,24.859059375000022,362240.0
655,24.827674500000025,368940.0
655,24.795480000000023,371960.0
655,24.763476000000026,369060.0
655,24.731281500000026,369060.0
655,24.699468000000024,375000.0
655,24.667464000000024,380780.0
655,24.636079125000023,384760.0
655,24.604456125000024,384540.0
655,24.57226162500002,384540.0
655,24.540257625000024,384320.0
655,24.508491750000026,383100.0
655,24.476249625000023,388300.0
655,24.443674125000022,385200.0
655,24.411860625000024,385200.0
655,24.379475625000023,388180.0
655,24.348090750000022,392560.0
655,24.31627725000002,399820.0
655,24.284654250000024,402400.0
655,24.253078875000025,402400.0
655,24.221074875000024,405700.0
655,24.188880375000025,405820.0
655,24.156495375000024,405940.0
655,24.12468187500002,412580.0
655,24.093058875000025,412580.0
655,24.06005475000002,409460.0
655,24.029050875000024,409760.00000000006
655,23.995665750000022,411300.0
655,23.96385225000002,414820.0
655,23.932086375000022,414820.0
655,23.900463375000022,419200.0
655,23.869078500000022,424339.99999999994
655,23.837693625000025,426160.00000000006
655,23.804070375000023,428739.99999999994
655,23.77287600000002,429360.00000000006
655,23.740681500000022,429360.00000000006
655,23.70886800000002,430820.0
655,23.677673625000025,433360.00000000006
655,23.64528862500002,434060.00000000006
655,23.613284625000023,434060.00000000006
655,23.580661500000023,436839.99999999994
655,23.548657500000022,446120.0
655,23.51665350000002,449020.0
655,23.48545912500002,451180.0
655,23.453074125000022,451180.0
655,23.421451125000022,451420.0
655,23.39006625000002,456240.0
655,23.357681250000024,458440.0
655,23.325677250000023,459360.0
655,23.29348275000002,461740.0
655,23.261478750000023,461740.0
655,23.22985575000002,466400.0
655,23.196851625000022,466900.0
655,23.165895375000023,471000.0
655,23.133272250000022,477260.0
655,23.101077750000023,477260.0
655,23.070883500000022,478840.0
655,23.03687925000002,481040.0
655,23.006494500000024,480300.0
655,22.97325225000002,484580.0
655,22.94205787500002,484580.0
655,22.910292000000023,486220.0
655,22.878288000000023,493940.0
655,22.846665000000023,497300.0
655,22.81489912500002,497300.0
655,22.78289512500002,496240.0
655,22.75108162500002,502280.0
655,22.71888712500002,509520.0
655,22.686883125000023,517540.0
655,22.65449812500002,517120.0
655,22.62249412500002,517120.0
655,22.59087112500002,524040.0
655,22.55848612500002,527380.0
655,22.52729175000002,530720.0
655,22.49547825000002,531040.0
655,22.46328375000002,531040.0
655,22.429660500000022,535520.0
655,22.39846612500002,536900.0
655,22.36708125000002,540440.0
655,22.33588687500002,545060.0
655,22.304073375000023,545060.0
655,22.27168837500002,547920.0
655,22.23968437500002,547940.0
655,22.20748987500002,556940.0
655,22.17548587500002,561400.0
655,22.14367237500002,561400.0
655,22.11209700000002,563860.0
655,22.079092875000022,570800.0
655,22.04827950000002,573700.0
655,22.015656375000024,578320.0
655,21.98370000000002,578320.0
655,21.952267500000023,584540.0
655,21.919692000000023,592920.0
655,21.88825950000002,593620.0
655,21.85568400000002,597000.0
655,21.82429912500002,597000.0
655,21.79229512500002,600860.0
655,21.760291125000023,609000.0
655,21.727287000000022,614000.0
655,21.69647362500002,617520.0
655,21.66208837500002,617520.0
655,21.630894000000023,618600.0
655,21.59989012500002,623880.0
655,21.568076625000018,626420.0
655,21.53688225000002,629020.0
655,21.504687750000024,629020.0
655,21.47287425000002,638560.0
655,21.44029875000002,643420.0
655,21.40886625000002,646560.0
655,21.37686225000002,647920.0
655,21.344477250000022,647920.0
655,21.31266375000002,648840.0
655,21.28089787500002,652720.0
655,21.24927487500002,666160.0
655,21.217270875000022,672720.0
655,21.18526687500002,672720.0
655,21.152500875000023,678360.0
655,21.12149700000002,680260.0
655,21.08987400000002,685600.0
655,21.05787000000002,688680.0
655,21.02567550000002,688680.0
655,20.99367150000002,696400.0
655,20.96128650000002,700020.0
655,20.92928250000002,705740.0
655,20.89765950000002,715020.0
655,20.86527450000002,715020.0
655,20.83246087500002,720960.0
655,20.800504500000017,724800.0
655,20.77026262500002,733500.0
655,20.73806812500002,736280.0
655,20.70606412500002,736280.0
655,20.67229800000002,737800.0
655,20.64167512500002,742460.0
655,20.61009975000002,748480.0
655,20.57828625000002,755520.0
655,20.54666325000002,755520.0
655,20.51389725000002,767200.0
655,20.48246475000002,775400.0
655,20.45027025000002,778860.0
655,20.41769475000002,779840.0
655,20.38626225000002,779840.0
655,20.35449637500002,790000.0
655,20.322873375000018,797340.0
655,20.29105987500002,803040.0
655,20.25867487500002,815440.0
655,20.22686137500002,815440.0
655,20.19428587500002,820660.0
655,20.16290100000002,825860.0
655,20.12808712500002,830600.0
655,20.09789287500002,835740.0
655,20.066889000000018,835740.0
655,20.03488500000002,849700.0
655,20.003500125000016,856540.0
655,19.969495875000018,860720.0000000001
655,19.93830150000002,865340.0
655,19.906678500000016,874360.0
655,19.87510312500002,874360.0
655,19.843480125000017,875800.0
655,19.81166662500002,886860.0
655,19.77928162500002,895020.0000000001
655,19.74670612500002,901880.0
655,19.71527362500002,901880.0
655,19.684269750000016,910860.0
655,19.65169425000002,926240.0
655,19.61969025000002,934480.0
655,19.587876750000017,937040.0
655,19.55649187500002,937040.0
655,19.52410687500002,941500.0
655,19.492293375000017,944560.0
655,19.45967025000002,949760.0
655,19.428285375000016,958300.0
655,19.39566225000002,958300.0
655,19.36346775000002,965840.0
655,19.330463625000018,976240.0
655,19.29926925000002,990300.0
655,19.26769387500002,997860.0
655,19.236309000000016,997860.0
655,19.203495375000017,1012940.0
655,19.172301000000015,1018960.0
655,19.139868375000017,1026760.0
655,19.107673875000017,1039860.0
655,19.075479375000018,1039860.0
655,19.044094500000018,1046420.0
655,19.012900125000016,1062200.0
655,18.979705500000016,1069020.0
655,18.94846350000002,1072860.0
655,18.916507125000017,1072860.0
655,18.88507462500002,1084760.0
655,18.852689625000018,1097800.0
655,18.821066625000018,1103620.0
655,18.78949125000002,1113640.0
655,18.757296750000016,1113640.0
655,18.724292625000018,1120460.0
655,18.693669750000016,1138440.0
655,18.660903750000017,1146800.0
655,18.629280750000017,1151660.0
655,18.597086250000014,1151660.0
655,18.565082250000017,1158720.0
655,18.53307825000002,1168880.0
655,18.501074250000016,1172940.0
655,18.46968937500002,1184380.0
655,18.436685250000018,1184380.0
655,18.405490875000016,1197480.0
655,18.373296375000017,1211480.0
655,18.34067325000002,1222260.0
655,18.310288500000016,1230460.0
655,18.277665375000016,1230460.0
655,18.245899500000018,1238460.0
655,18.213895500000017,1256100.0
655,18.181701000000018,1273420.0
655,18.148268250000015,1280720.0
655,18.117693000000017,1288540.0
655,18.085689000000016,1288540.0
655,18.053494500000017,1298420.0
655,18.022300125000015,1315260.0
655,17.990296125000018,1330260.0
655,17.957673000000018,1341100.0
655,17.92590712500002,1341100.0
655,17.893474500000018,1349480.0
655,17.862899250000016,1362280.0
655,17.830276125000015,1376940.0
655,17.797891125000017,1388580.0
655,17.766506250000017,1388580.0
655,17.733883125000016,1403340.0
655,17.70187912500002,1418800.0
655,17.670303750000016,1432640.0
655,17.63887125000002,1451880.0
655,17.606676750000016,1451880.0
655,17.574672750000015,1464080.0
655,17.542906875000018,1485400.0
655,17.507473875000017,1512300.0
655,17.478279750000016,1522280.0
655,17.447275875000017,1522280.0
655,17.41370025000002,1538980.0
655,17.383077375000017,1566000.0
655,17.351073375000016,1585640.0
655,17.319688500000016,1607500.0
655,17.287875000000014,1607500.0
655,17.255680500000015,1630820.0
655,17.223295500000017,1639240.0000000002
655,17.191910625000016,1656040.0000000002
655,17.159906625000016,1678700.0
655,17.12728350000002,1697740.0000000002
655,17.095708125000016,1697740.0000000002
655,17.062894500000017,1714820.0
655,17.031700125000018,1733520.0
655,16.998315000000016,1749880.0
655,16.967501625000015,1766240.0000000002
655,16.934497500000017,1766240.0000000002
655,16.903493625000017,1775120.0
655,16.871870625000017,1798140.0000000002
655,16.839485625000016,1822080.0
655,16.807672125000018,1833860.0
655,16.775715750000018,1833860.0
655,16.743473625000014,1854660.0
655,16.711707750000016,1876980.0
655,16.680275250000015,1907620.0
655,16.646699625000014,1928740.0
655,16.61631487500002,1928740.0
655,16.583691750000014,1947820.0
655,16.551687750000017,1964160.0
655,16.520493375000015,1986760.0
655,16.488298875000016,2008040.0
655,16.456294875000015,2008040.0
655,16.424290875000015,2029640.0
655,16.392286875000014,2060640.0
655,16.360473375000016,2083360.0
655,16.328278875000017,2100520.0
655,16.296894000000016,2100520.0
655,16.261318125000013,2119700.0
655,16.230695250000018,2141580.0
655,16.200310500000015,2169620.0
655,16.168687500000015,2197860.0
655,16.137493125000017,2197860.0
655,16.104917625000017,2216940.0
655,16.072913625000016,2230140.0
655,16.041100125000018,2251600.0
655,16.008715125000013,2277860.0
655,15.975091875000015,2277860.0
655,15.945088125000014,2310500.0
655,15.913084125000015,2342280.0
655,15.880080000000016,2366620.0
655,15.849695250000014,2387040.0
655,15.817500750000015,2408480.0
655,15.785687250000013,2408480.0
655,15.752111625000015,2427600.0
655,15.721917375000016,2435500.0
655,15.690103875000014,2467940.0
655,15.657290250000015,2500040.0
655,15.625905375000016,2500040.0
655,15.594091875000014,2529940.0
655,15.561706875000015,2560660.0
655,15.530083875000015,2596600.0
655,15.496698750000014,2626340.0
655,15.463885125000013,2626340.0
655,15.432309750000016,2652340.0
655,15.400877250000015,2678300.0
655,15.369301875000016,2708160.0
655,15.337917000000015,2726600.0
655,15.305674875000015,2726600.0
655,15.273909000000014,2755840.0
655,15.242714625000014,2793780.0
655,15.210282000000014,2837760.0
655,15.178278000000013,2868740.0
655,15.145702500000015,2868740.0
655,15.113889000000015,2894480.0
655,15.082885125000015,2928460.0
655,15.050690625000014,2962860.0
655,15.018305625000014,2995640.0
655,14.986111125000013,2995640.0
655,14.953678500000013,3017000.0
655,14.922484125000013,3043440.0
655,14.891289750000015,3072760.0
655,14.858904750000015,3112140.0
655,14.826900750000014,3149940.0
655,14.793706125000014,3149940.0
655,14.762083125000014,3189480.0
655,14.730888750000014,3222080.0
655,14.698884750000014,3237720.0
655,14.666690250000013,3272200.0
655,14.635305375000014,3272200.0
655,14.603491875000014,3310840.0
655,14.570916375000014,3345860.0
655,14.537721750000014,3380440.0
655,14.506717875000014,3416340.0
655,14.474713875000013,3416340.0
655,14.443090875000014,3447680.0000000005
655,14.410705875000012,3492340.0
655,14.379702000000012,3527719.9999999995
655,14.347698000000014,3546360.0
655,14.315503500000014,3546360.0
655,14.284309125000014,3590800.0
655,14.252114625000013,3630800.0
655,14.219920125000014,3663040.0
655,14.188297125000012,3700300.0
655,14.155912125000013,3700300.0
655,14.124289125000013,3737740.0
655,14.092285125000013,3777940.0
655,14.059900125000015,3815960.0
655,14.027896125000014,3840260.0
655,13.995320625000014,3840260.0
655,13.963888125000013,3868680.0
655,13.931122125000012,3910060.0
655,13.900118250000013,3947440.0
655,13.867495125000012,3978240.0
655,13.836110250000013,3978240.0
655,13.803106125000014,4020760.0
655,13.772102250000014,4059840.0
655,13.740288750000014,4103620.0
655,13.708903875000013,4142000.0
655,13.676280750000013,4142000.0
655,13.644514875000013,4180720.0
655,13.612320375000012,4216540.0
655,13.580506875000012,4256640.0
655,13.548312375000014,4294420.0
655,13.516689375000013,4328860.0
655,13.484685375000014,4328860.0
655,13.453110000000013,4360620.0
655,13.420486875000012,4398460.0
655,13.389292500000012,4409300.0
655,13.356907500000013,4453200.0
655,13.324522500000011,4453200.0
655,13.293090000000012,4500320.0
655,13.261324125000012,4535040.0
655,13.228891500000014,4559660.0
655,13.196887500000013,4559660.0
655,13.164121500000013,4600160.0
655,13.132498500000013,4639300.0
655,13.101113625000012,4673900.0
655,13.069109625000012,4710340.0
655,13.03691512500001,4750600.0
655,13.004482500000012,4750600.0
670,99.9936405000001,20320.0
670,99.97149487500009,20320.0
670,99.9349188750001,20400.0
670,99.8815788750001,20920.0
670,99.8138561250001,20620.0
670,99.73256025000009,20940.0
670,99.6339288750001,20940.0
670,99.51834300000009,21420.0
670,99.3903270000001,21640.0
670,99.24535650000009,20540.0
670,99.08705100000009,20140.0
670,98.9102193750001,20140.0
670,98.7190050000001,20140.0
670,98.50035862500009,21720.0
670,98.29457100000009,22660.0
670,98.07097162500008,22060.0
670,97.81589212500009,22060.0
670,97.5552405000001,21840.0
670,97.2745387500001,21240.0
670,96.9804067500001,21200.0
670,96.64531725000009,20940.0
670,96.33032550000009,20940.0
670,96.0011891250001,21020.0
670,95.63971537500008,21740.0
670,95.2697643750001,21780.0
670,94.88471625000008,21740.0
670,94.48199925000009,21740.0
670,94.04542087500009,21260.0
670,93.63365512500009,21180.0
670,93.18245587500009,20480.0
670,92.72758950000008,21600.0
670,92.24119537500009,21600.0
670,91.77018412500009,22200.0
670,91.29622012500009,22620.0
670,90.81320737500008,21960.0
670,90.30919200000008,22000.0
670,89.84118112500009,22000.0
670,89.35521562500008,21060.0
670,88.88420437500008,21880.0
670,88.39219050000008,22060.0
670,87.93018037500008,22240.0
670,87.43821412500009,22240.0
670,86.96120212500009,20880.0
670,86.48419012500008,20380.0
670,86.01022612500007,20540.0
670,85.52721337500007,21040.0
670,85.05320175000008,21040.0
670,84.57618975000008,20280.0
670,84.09922537500009,20320.0
670,83.61921300000009,21320.0
670,83.13920062500007,21640.0
670,82.63518525000008,21640.0
670,82.17922350000008,21240.0
670,81.69321037500008,21440.0
670,81.22219912500007,21460.0
670,80.75118787500007,20940.0
670,80.26222200000008,20940.0
670,79.77320850000008,20880.0
670,79.30219725000008,21000.0
670,78.82818562500007,20640.0
670,78.32421787500007,20840.0
670,77.85920737500007,20840.0
670,77.37019387500007,20680.0
670,76.88718112500008,21280.0
670,76.38021300000007,21540.0
670,75.93320475000007,22060.0
670,75.46219350000007,22060.0
670,74.99418262500008,22300.0
670,74.51421787500007,21800.0
670,74.02520437500007,22180.0
670,73.54519200000007,20720.0
670,73.06517962500007,20720.0
670,72.59121562500006,20940.0
670,72.11720400000007,20920.0
670,71.63119087500007,22020.0
670,71.15717925000007,22720.0
670,70.67721450000008,22720.0
670,70.19420175000006,22960.0
670,69.71418937500007,21840.0
670,69.23422462500007,20980.0
670,68.74521112500007,21180.0
670,68.28020062500006,21180.0
670,67.79718787500006,21620.0
670,67.32022350000007,22360.0
670,66.82220887500007,22080.0
670,66.34519687500007,21460.0
670,65.86818487500007,21460.0
670,65.40322200000007,20920.0
670,64.92320962500006,22080.0
670,64.44619762500007,22500.0
670,63.96018450000006,21560.0
670,63.47721937500006,21560.0
670,62.99420662500006,21680.0
670,62.526195750000056,21600.0
670,62.043183000000056,21840.0
670,61.569219000000054,21920.0
670,61.08920662500006,21920.0
670,60.621195750000055,21240.0
670,60.12918187500006,21960.0
670,59.652217500000056,23060.0
670,59.16320400000005,23420.0
670,58.686192000000055,23420.0
670,58.21218037500005,22340.0
670,57.73221562500005,22280.0
670,57.25520362500006,22100.0
670,56.77219087500005,22380.0
670,56.295178875000055,22380.0
670,55.809213375000056,22160.0
670,55.33520175000005,23560.0
670,54.83718712500006,24620.0
670,54.37522462500005,24620.0
670,53.904213375000054,24620.0
670,53.41820025000005,23760.0
670,52.941188250000046,23380.0
670,52.440220875000044,24760.0
670,51.98721187500005,25380.0
670,51.50119875000004,25380.0
670,51.02718712500005,25720.0
670,50.550222750000046,25140.0
670,50.07021037500005,24460.0
670,49.584197250000045,24740.0
670,49.09518375000005,24740.0
670,48.60921825000005,25980.0
670,48.14420775000004,27539.999999999996
670,47.673196500000046,27839.999999999996
670,47.190183750000045,28380.0
670,46.70121787500004,28380.0
670,46.230206625000044,29720.0
670,45.75019425000004,30060.0
670,45.27618262500004,29620.0
670,44.799218250000045,29480.0
670,44.31620550000004,29480.0
670,43.833192750000045,31280.0
670,43.350180000000044,32500.0
670,42.87921637500004,33100.0
670,42.384202125000044,34220.0
670,41.92219200000004,34220.0
670,41.43322612500004,34720.0
670,40.95621412500004,35820.0
670,40.45819950000004,38280.0
670,39.99618937500004,39360.0
670,38.590918500000036,45680.0
670,38.15905500000004,47780.0
670,37.72852500000003,49240.0
670,37.31599725000004,49240.0
670,36.913804125000034,53140.0
670,36.53432812500004,54040.0
670,36.165377250000034,57100.0
